458	3.123462
459	3.057289
460	3.104765
461	3.101176
462	3.042189
463	2.983664
464	2.986096
465	2.941951
466	2.941951
467	2.859020
468	2.859020
469	2.895436
470	2.925433
471	2.991607
472	2.817734
473	2.765308
474	2.754129
475	2.755232
476	2.755232
477	2.755232
478	2.755232
479	2.760023
480	2.677992
481	2.746425
482	2.860244
483	2.795534
484	2.810796
485	2.742363
486	2.793055
487	2.907456
488	2.892286
489	2.840144
490	2.904854
491	3.009753
492	3.009753
493	2.986358
494	2.939750
495	2.954117
496	2.882023
497	2.954117
498	2.872214
499	2.959794
500	2.883718
501	2.894336
502	2.955663
503	2.883270
504	2.883270
505	2.950079
506	2.876633
507	2.862266
508	2.927595
509	2.927595
510	2.995327
511	2.991043
512	2.978914
513	3.054373
514	3.054373
515	3.004691
516	2.919532
517	2.910139
518	2.825867
519	2.932946
520	2.938251
521	2.990677
522	3.052766
523	3.106313
524	2.889647
525	2.889647
526	2.943441
527	2.943441
528	2.954827
529	2.872796
530	2.811623
531	2.862007
532	2.756539
533	2.824270
534	2.825281
535	2.747758
536	2.799900
537	2.797333
538	2.758037
539	2.695826
540	2.771067
541	2.723487
542	2.761234
543	2.761900
544	2.758029
545	2.758029
546	2.819576
547	2.836918
548	2.911193
549	2.913666
550	2.983785
551	3.071258
552	3.071258
553	2.997280
554	3.045669
555	2.969862
556	3.057562
557	3.057562
558	3.057562
559	2.908496
560	2.908496
561	2.827594
562	2.907986
563	2.872102
564	2.959309
565	2.959309
566	2.915243
567	2.925288
568	2.925288
569	3.026839
570	3.026839
571	3.026839
572	3.076148
573	3.076148
574	3.158517
575	3.143975
576	3.143975
577	3.196117
578	3.196117
579	3.117528
580	3.203606
581	3.143176
582	3.143176
583	3.095700
584	3.041958
585	3.022166
586	2.995780
587	2.995780
588	3.000465
589	2.876926
590	2.899281
591	2.842007
592	2.843019
593	2.822191
594	2.883376
595	2.890523
596	2.871110
597	2.884544
598	2.830123
599	2.830123
600	2.766758
601	2.831813
602	2.857279
603	2.846876
604	2.857089
605	2.844132
606	2.844132
607	2.826004
608	2.807144
609	2.817548
610	2.832320
611	2.825890
612	2.876582
613	2.844518
614	2.892810
615	2.978446
616	3.066146
617	3.119694
618	3.134950
619	3.051347
620	3.051347
621	3.072889
622	3.169000
623	3.254384
624	3.173992
625	3.173992
626	3.046131
627	3.040827
628	3.141996
629	3.141996
630	3.092687
631	3.173079
632	3.161161
633	3.161161
634	3.161161
635	3.128578
636	3.127978
637	3.127978
638	3.127978
639	3.127978
640	3.098929
641	3.049420
642	2.823481
643	2.852342
644	2.956876
645	2.956876
646	2.903134
647	2.957435
648	2.957435
649	3.033448
650	3.117050
651	3.116686
652	3.097519
653	3.178539
654	3.181160
655	3.162734
656	3.162734
657	3.137977
658	3.236364
659	3.236364
660	3.236364
661	3.148892
662	3.148892
663	3.091237
664	3.002996
665	2.936883
666	2.792264
667	2.722272
668	2.631427
669	2.698248
670	2.617228
671	2.688629
672	2.760513
673	2.827539
674	2.897581
675	2.894381
676	2.894381
677	2.975400
678	3.090191
679	3.025331
680	3.090191
681	3.089127
682	3.143665
683	3.095942
684	3.068625
685	3.143328
686	2.994151
687	2.969394
688	2.845020
689	2.765492
690	2.817393
691	2.817393
692	2.711948
693	2.635629
694	2.718478
695	2.653782
696	2.705446
697	2.678090
698	2.659298
699	2.616751
700	2.666760
701	2.743080
702	2.740219
703	2.822267
704	2.782193
705	2.807397
706	2.805791
707	2.869227
708	2.817595
709	2.817595
710	2.830134
711	2.807489
712	2.794068
713	2.857992
714	2.867903
715	2.790035
716	2.840727
717	2.559029
718	2.559029
719	2.547938
720	2.630140
721	2.662134
722	2.740035
723	2.760897
724	2.768773
725	2.768773
726	2.768571
727	2.694065
728	2.761951
729	2.692328
730	2.748439
731	2.747478
732	2.817100
733	2.815695
734	2.827373
735	2.738698
736	2.838988
737	2.779726
738	2.644212
739	2.671641
740	2.781528
741	2.781528
742	2.777567
743	2.828259
744	2.828259
745	2.710493
746	2.784647
747	2.778653
748	2.766451
749	2.836436
750	2.880981
751	2.963201
752	2.963201
753	2.963201
754	3.044816
755	3.044816
756	2.963201
757	2.895758
758	2.977528
759	2.977528
760	3.036790
761	2.891522
762	2.824426
763	2.744368
764	2.810894
765	2.878220
766	2.878220
767	2.878220
768	2.940073
769	2.940073
770	3.019601
771	2.940507
772	2.992933
773	3.014957
774	2.961215
775	3.038066
776	3.106483
777	3.084757
778	3.036436
779	3.026187
780	3.075496
781	3.149122
782	3.224032
783	3.136761
784	3.136761
785	3.224032
786	3.277043
787	3.277043
788	3.209769
789	3.209769
790	3.264989
791	3.260631
792	3.281400
793	3.276775
794	3.301025
795	3.381653
796	3.365876
797	3.433150
798	3.495601
799	3.495601
800	3.495601
801	3.495601
802	3.495601
803	3.495601
804	3.446092
805	3.392410
806	3.449701
807	3.449701
808	3.503383
809	3.503383
810	3.448962
811	3.440382
812	3.283555
813	3.223075
814	3.143603
815	3.143603
816	3.143603
817	3.085467
818	3.002535
819	2.936422
820	2.923515
821	2.923515
822	2.942132
823	2.964931
824	3.015939
825	3.007283
826	3.082375
827	3.090127
828	3.120861
829	3.123844
830	3.123844
831	3.106680
832	3.106680
833	3.106680
834	3.106680
835	3.136858
836	3.124326
837	3.199104
838	3.199104
839	3.210584
840	3.141358
841	3.221986
842	3.146290
843	3.129556
844	3.129556
845	3.129556
846	3.114450
847	2.969052
848	2.969052
849	2.984126
850	2.970398
851	2.971513
852	3.045788
853	3.070545
854	3.070545
855	3.070545
856	3.149133
857	3.139067
858	3.139067
859	3.151412
860	3.229202
861	3.250876
862	3.217197
863	3.167515
864	3.076279
865	3.078547
866	3.003079
867	3.068543
868	2.992189
869	2.992189
870	2.891255
871	2.831707
872	2.854446
873	2.848897
874	2.692420
875	2.766695
876	2.766695
877	2.777792
878	2.773376
879	2.757927
880	2.839909
881	2.764641
882	2.846843
883	2.902094
884	2.827185
885	2.759145
886	2.787670
887	2.778268
888	2.795839
889	2.805407
890	2.805407
891	2.787086
892	2.800508
893	2.799546
894	2.803416
895	2.791631
896	2.786752
897	2.811454
898	2.844931
899	2.782229
900	2.797415
901	2.872324
902	2.865472
903	2.865472
904	2.869324
905	2.856416
906	2.704930
907	2.694023
908	2.694023
909	2.726565
910	2.726565
911	2.802032
912	2.732949
913	2.732949
914	2.768965
915	2.850765
916	2.903739
917	2.851202
918	2.924630
919	2.924630
920	2.924630
921	2.924630
922	2.924630
923	3.006400
924	3.005487
925	3.010153
926	3.009101
927	3.013202
928	2.926438
929	2.897366
930	2.897366
931	2.920701
932	3.009609
933	3.072775
934	3.019228
935	2.952407
936	2.952407
937	2.860790
938	2.948201
939	2.948833
940	3.000850
941	3.000850
942	2.981740
943	2.849747
944	2.915717
945	2.877325
946	2.877325
947	2.877325
948	2.733007
949	2.735647
950	2.591398
951	2.591398
952	2.676913
953	2.600093
954	2.528692
955	2.505855
956	2.586757
957	2.557993
958	2.485378
959	2.485378
960	2.485378
961	2.548081
962	2.626669
963	2.693593
964	2.646117
965	2.628382
966	2.636150
967	2.631805
968	2.718755
969	2.781857
970	2.832241
971	2.891294
972	2.971686
973	2.971686
974	2.957785
975	2.904238
976	2.851264
977	2.801137
978	2.876663
979	2.782986
980	2.780039
981	2.850028
982	2.782585
983	2.871926
984	2.902513
985	2.957701
986	3.011359
987	3.023017
988	2.960016
989	2.871418
990	2.919697
991	2.845421
992	2.899842
993	2.824574
994	2.826755
995	2.810134
996	2.810134
997	2.677951
998	2.671225
999	2.662737
1000	2.633316
1001	2.708584
1002	2.795366
1003	2.795366
1004	2.826554
1005	2.683543
1006	2.751429
1007	2.681082
1008	2.762974
1009	2.821627
1010	2.897095
1011	2.968495
1012	2.965424
1013	2.965424
1014	2.965424
1015	2.957883
1016	3.038084
1017	2.979350
1018	3.066621
1019	3.058858
1020	3.058858
1021	3.066398
1022	3.113874
1023	3.113874
1024	3.191993
1025	3.243058
1026	3.190917
1027	3.189864
1028	3.274136
1029	3.199630
1030	3.230660
1031	3.304106
1032	3.380877
1033	3.431739
1034	3.382430
1035	3.370745
1036	3.452952
1037	3.452952
1038	3.451399
1039	3.451399
1040	3.526362
1041	3.465406
1042	3.465406
1043	3.465406
1044	3.465406
1045	3.517548
1046	3.453808
1047	3.453808
1048	3.453808
1049	3.453808
1050	3.453808
1051	3.453808
1052	3.453808
1053	3.378340
1054	3.383689
1055	3.339972
1056	3.350039
1057	3.358003
1058	3.358003
1059	3.287182
1060	3.287182
1061	3.357301
1062	3.294385
1063	3.294385
1064	3.145740
1065	3.198776
1066	3.246499
1067	3.225203
1068	3.313369
1069	3.225669
1070	3.166121
1071	3.047012
1072	2.968470
1073	2.962936
1074	2.962936
1075	2.830677
1076	2.837558
1077	2.849257
1078	2.775727
1079	2.775727
1080	2.834715
1081	2.853854
1082	2.779348
1083	2.730039
1084	2.565503
1085	2.565503
1086	2.632687
1087	2.684109
1088	2.764167
1089	2.813476
1090	2.806929
1091	2.866477
1092	2.841013
1093	2.928712
1094	2.910906
1095	2.763350
1096	2.844857
1097	2.827799
1098	2.887843
1099	2.825140
1100	2.747021
1101	2.814509
1102	2.881342
1103	2.961276
1104	3.036744
1105	2.972059
1106	2.972059
1107	2.922549
1108	2.869513
1109	2.799394
1110	2.732120
1111	2.650089
1112	2.703125
1113	2.785156
1114	2.785156
1115	2.872669
1116	2.779689
1117	2.842391
1118	2.927906
1119	2.939204
1120	3.009193
1121	2.926533
1122	2.840852
1123	2.840852
1124	2.769868
1125	2.723249
1126	2.723249
1127	2.656324
1128	2.676950
1129	2.676950
1130	2.727642
1131	2.727642
1132	2.668654
1133	2.739638
1134	2.818457
1135	2.834520
1136	2.899205
1137	2.846668
1138	2.846668
1139	2.818116
1140	2.812840
1141	2.891428
1142	2.870128
1143	2.957398
1144	2.829109
1145	2.881646
1146	2.881646
1147	2.881646
1148	2.810753
1149	2.880872
1150	2.945927
1151	3.027542
1152	3.027542
1153	3.027542
1154	3.021791
1155	3.092684
1156	3.092684
1157	3.013663
1158	3.044467
1159	3.125487
1160	3.204508
1161	3.123880
1162	3.123880
1163	3.206384
1164	3.152702
1165	3.202121
1166	3.144229
1167	3.144229
1168	3.144229
1169	3.202121
1170	3.255803
1171	3.255803
1172	3.224610
1173	3.074083
1174	3.074083
1175	3.154710
1176	3.154710
1177	3.090000
1178	2.952716
1179	3.013425
1180	3.091011
1181	3.024290
1182	2.971254
1183	3.047857
1184	3.047857
1185	3.122441
1186	3.130795
1187	3.130795
1188	3.063352
1189	3.089062
1190	3.162509
1191	3.162509
1192	3.088531
1193	3.040142
1194	2.990751
1195	2.922865
1196	2.970445
1197	3.008057
1198	3.071610
1199	3.121001
1200	3.185711
1201	3.034788
1202	3.018742
1203	3.018984
1204	2.966843
1205	3.015231
1206	2.889978
1207	2.848149
1208	2.929051
1209	2.942748
1210	2.803241
1211	2.780258
1212	2.780258
1213	2.769652
1214	2.782317
1215	2.770696
1216	2.682653
1217	2.760176
1218	2.820656
1219	2.801796
1220	2.863123
1221	2.861718
1222	2.947233
1223	3.002981
1224	3.055965
1225	3.114490
1226	3.066767
1227	2.987746
1228	2.987746
1229	2.987746
1230	2.987746
1231	3.066767
1232	3.135717
1233	3.042560
1234	3.042560
1235	3.042560
1236	3.042560
1237	2.982081
1238	2.982081
1239	2.988927
1240	2.988927
1241	3.076627
1242	3.076627
1243	3.128769
1244	3.060128
1245	3.060128
1246	2.986682
1247	2.903750
1248	2.911347
1249	2.899674
1250	2.976841
1251	2.976841
1252	3.041550
1253	3.041550
1254	2.994655
1255	3.000265
1256	2.912565
1257	2.916290
1258	2.888880
1259	2.830355
1260	2.807780
1261	2.807780
1262	2.879181
1263	2.939660
1264	2.939660
1265	3.027360
1266	3.114631
1267	3.036922
1268	3.071091
1269	2.952722
1270	2.884836
1271	2.884836
1272	2.915394
1273	2.993382
1274	2.930533
1275	2.901996
1276	2.838830
1277	2.898766
1278	2.898766
1279	2.918179
1280	2.856852
1281	2.856852
1282	2.856852
1283	2.813426
1284	2.840274
1285	2.770285
1286	2.838171
1287	2.856960
1288	2.926583
1289	2.854702
1290	2.922146
1291	2.994240
1292	3.004702
1293	3.004702
1294	2.874877
1295	2.933014
1296	2.954724
1297	2.904668
1298	2.904668
1299	2.956790
1300	2.949402
1301	2.890414
1302	2.947706
1303	2.867078
1304	2.807530
1305	2.744709
1306	2.742759
1307	2.741771
1308	2.741771
1309	2.692089
1310	2.755608
1311	2.737196
1312	2.741648
1313	2.741648
1314	2.758630
1315	2.684355
1316	2.718144
1317	2.790357
1318	2.816926
1319	2.899883
1320	2.974628
1321	2.869046
1322	2.869601
1323	2.821323
1324	2.835051
1325	2.877027
1326	2.957296
1327	2.957296
1328	3.005019
1329	3.038698
1330	3.038698
1331	3.014969
1332	3.073957
1333	3.003838
1334	3.003838
1335	3.007324
1336	3.083100
1337	3.028098
1338	3.019446
1339	2.944177
1340	3.024569
1341	2.944177
1342	2.885152
1343	2.868860
1344	2.868110
1345	2.949880
1346	2.949880
1347	2.810813
1348	2.878256
1349	2.938929
1350	3.019321
1351	3.019321
1352	3.071372
1353	3.127475
1354	3.054487
1355	3.128465
1356	3.128465
1357	3.195908
1358	3.127267
1359	3.051998
1360	3.114532
1361	3.196424
1362	3.064007
1363	2.991702
1364	2.991702
1365	3.066971
1366	3.007918
1367	3.084688
1368	3.084688
1369	3.084688
1370	3.084256
1371	3.074225
1372	2.992023
1373	3.001205
1374	3.001205
1375	3.065890
1376	3.085291
1377	3.085291
1378	3.040203
1379	3.107935
1380	3.082311
1381	3.130589
1382	3.164758
1383	3.141081
1384	3.064726
1385	3.143747
1386	3.143747
1387	3.091210
1388	3.143747
1389	3.091210
1390	2.939380
1391	2.832114
1392	2.884652
1393	2.879936
1394	2.858225
1395	2.777035
1396	2.852331
1397	2.852331
1398	2.849718
1399	2.924463
1400	2.984011
1401	2.981539
1402	2.987475
1403	2.987475
1404	3.017054
1405	3.028054
1406	3.013737
1407	3.013737
1408	3.013737
1409	2.997184
1410	3.079232
1411	3.079232
1412	3.077237
1413	3.077237
1414	2.995436
1415	2.912505
1416	2.912746
1417	2.912746
1418	2.827508
1419	2.833092
1420	2.784167
1421	2.802956
1422	2.879310
1423	2.814601
1424	2.818330
1425	2.747346
1426	2.806080
1427	2.788453
1428	2.718461
1429	2.721318
1430	2.739165
1431	2.739165
1432	2.821385
1433	2.836469
1434	2.828864
1435	2.727764
1436	2.656943
1437	2.706586
1438	2.780373
1439	2.755445
1440	2.807586
1441	2.744884
1442	2.828486
1443	2.896218
1444	2.965301
1445	2.970960
1446	2.985225
1447	3.056893
1448	3.130611
1449	2.973437
1450	2.914449
1451	2.832546
1452	2.834803
1453	2.893039
1454	2.835147
1455	2.835147
1456	2.915539
1457	2.933061
1458	2.933061
1459	2.933061
1460	2.870060
1461	2.870060
1462	2.870060
1463	2.933061
1464	2.992049
1465	2.939518
1466	2.997411
1467	2.973225
1468	2.973225
1469	3.043026
1470	3.043026
1471	3.043026
1472	3.043026
1473	2.962634
1474	2.962634
1475	2.917576
1476	2.917576
1477	2.949218
1478	2.967654
1479	2.967654
1480	2.967654
1481	2.822491
1482	2.909762
1483	2.909762
1484	2.933697
1485	2.933697
1486	2.866209
1487	2.723799
1488	2.791531
1489	2.875942
1490	2.930363
1491	2.871627
1492	2.953529
1493	2.953529
1494	2.953529
1495	2.946935
1496	2.918888
1497	2.843978
1498	2.808796
1499	2.759773
1500	2.780666
1501	2.794832
1502	2.787453
1503	2.776289
1504	2.837616
1505	2.726710
1506	2.805762
1507	2.809691
1508	2.745951
1509	2.752486
1510	2.832217
1511	2.890953
1512	2.843373
1513	2.821305
1514	2.770921
1515	2.767846
1516	2.843314
1517	2.894176
1518	2.755502
1519	2.840694
1520	2.840694
1521	2.819349
1522	2.831389
1523	2.765276
1524	2.844246
1525	2.845054
1526	2.846368
1527	2.880851
1528	2.793580
1529	2.794070
1530	2.880260
1531	2.942711
1532	2.942711
1533	3.002755
1534	2.998357
1535	2.998357
1536	3.015809
1537	3.047632
1538	2.972164
1539	3.036860
1540	3.036860
1541	3.102973
1542	3.102973
1543	3.040883
1544	3.023595
1545	2.882174
1546	2.947034
1547	2.947034
1548	2.921099
1549	2.921099
1550	2.921099
1551	2.921099
1552	3.000627
1553	2.921651
1554	2.921651
1555	2.932741
1556	2.925820
1557	3.000322
1558	3.052463
1559	3.032661
1560	3.035188
1561	3.117091
1562	3.140426
1563	3.069874
1564	3.137317
1565	3.137317
1566	3.087635
1567	3.155521
1568	3.229499
1569	3.301893
1570	3.301893
1571	3.379416
1572	3.239446
1573	3.236429
1574	3.219937
1575	3.219937
1576	3.300329
1577	3.378448
1578	3.431432
1579	3.361297
1580	3.426761
1581	3.369470
1582	3.281958
1583	3.210557
1584	3.194700
1585	3.113085
1586	3.065740
1587	3.147771
1588	3.062256
1589	3.055180
1590	2.926304
1591	2.964948
1592	3.036489
1593	3.118104
1594	3.146629
1595	3.058714
1596	2.912605
1597	2.857872
1598	2.796019
1599	2.725505
1600	2.717514
1601	2.776250
1602	2.765748
1603	2.700284
1604	2.765748
1605	2.765748
1606	2.829711
1607	2.799591
1608	2.715989
1609	2.752924
1610	2.809384
1611	2.743210
1612	2.743210
1613	2.693170
1614	2.759283
1615	2.821535
1616	2.755422
1617	2.825557
1618	2.751378
1619	2.751378
1620	2.692325
1621	2.717561
1622	2.717561
1623	2.694914
1624	2.626073
1625	2.545054
1626	2.545054
1627	2.614328
1628	2.532534
1629	2.556092
1630	2.550658
1631	2.550658
1632	2.478804
1633	2.485603
1634	2.502168
1635	2.564442
1636	2.627994
1637	2.581460
1638	2.579766
1639	2.579766
1640	2.511224
1641	2.580174
1642	2.650745
1643	2.580756
1644	2.585422
1645	2.585422
1646	2.616740
1647	2.613512
1648	2.601002
1649	2.527722
1650	2.548744
1651	2.542957
1652	2.357174
1653	2.423134
1654	2.346814
1655	2.182965
1656	2.178087
1657	2.178087
1658	2.178087
1659	2.193069
1660	2.190475
1661	2.235384
1662	2.252549
1663	2.223424
1664	2.293807
1665	2.315651
1666	2.384055
1667	2.408984
1668	2.475605
1669	2.475605
1670	2.443186
1671	2.449180
1672	2.510744
1673	2.524473
1674	2.556891
1675	2.615685
1676	2.633885
1677	2.651079
1678	2.663618
1679	2.688233
1680	2.747220
1681	2.699497
1682	2.698201
1683	2.763530
1684	2.773933
1685	2.716967
1686	2.716967
1687	2.775943
1688	2.785572
1689	2.842538
1690	2.842538
1691	2.784014
1692	2.816019
1693	2.736526
1694	2.649256
1695	2.723659
1696	2.752515
1697	2.746521
1698	2.746521
1699	2.746521
1700	2.746521
1701	2.809631
1702	2.803615
1703	2.803615
1704	2.790453
1705	2.790453
1706	2.790453
1707	2.784688
1708	2.716271
1709	2.764213
1710	2.808856
1711	2.836787
1712	2.835892
1713	2.835892
1714	2.827035
1715	2.891731
1716	2.880076
1717	2.885971
1718	2.945519
1719	2.938220
1720	2.866126
1721	2.859973
1722	2.824275
1723	2.859904
1724	2.888476
1725	2.868003
1726	2.922448
1727	2.945432
1728	2.863212
1729	2.775739
1730	2.849185
1731	2.866655
1732	2.793209
1733	2.866655
1734	2.866655
1735	2.866655
1736	2.882888
1737	2.876636
1738	2.807014
1739	2.665355
1740	2.612381
1741	2.533107
1742	2.538810
1743	2.608802
1744	2.680896
1745	2.680896
1746	2.665928
1747	2.662309
1748	2.582241
1749	2.643729
1750	2.657889
1751	2.727525
1752	2.733110
1753	2.785251
1754	2.746220
1755	2.730121
1756	2.682541
1757	2.731850
1758	2.731850
1759	2.784824
1760	2.784824
1761	2.690132
1762	2.689560
1763	2.722176
1764	2.746445
1765	2.790615
1766	2.787471
1767	2.806841
1768	2.839639
1769	2.839639
1770	2.897684
1771	2.859929
1772	2.859929
1773	2.835576
1774	2.838398
1775	2.811770
1776	2.740787
1777	2.749443
1778	2.724163
1779	2.798438
1780	2.716823
1781	2.743450
1782	2.743450
1783	2.743450
1784	2.684189
1785	2.682385
1786	2.539766
1787	2.542635
1788	2.484499
1789	2.549184
1790	2.618183
1791	2.620239
1792	2.671870
1793	2.678151
1794	2.744264
1795	2.744264
1796	2.735998
1797	2.735998
1798	2.735998
1799	2.735998
1800	2.806116
1801	2.814383
1802	2.814383
1803	2.814383
1804	2.814591
1805	2.814591
1806	2.814591
1807	2.847009
1808	2.723520
1809	2.717917
1810	2.717917
1811	2.717917
1812	2.717917
1813	2.765393
1814	2.769236
1815	2.769236
1816	2.769236
1817	2.764225
1818	2.688956
1819	2.710630
1820	2.676951
1821	2.676951
1822	2.669291
1823	2.583611
1824	2.655011
1825	2.521771
1826	2.580824
1827	2.513092
1828	2.519401
1829	2.519401
1830	2.519401
1831	2.550324
1832	2.482512
1833	2.524838
1834	2.536155
1835	2.569053
1836	2.642340
1837	2.640787
1838	2.543162
1839	2.543162
1840	2.610894
1841	2.525379
1842	2.543948
1843	2.548827
1844	2.617666
1845	2.673259
1846	2.715380
1847	2.776869
1848	2.826497
1849	2.698834
1850	2.623566
1851	2.552673
1852	2.570541
1853	2.504517
1854	2.564329
1855	2.633279
1856	2.581137
1857	2.626587
1858	2.626587
1859	2.654220
1860	2.529845
1861	2.582819
1862	2.559483
1863	2.559483
1864	2.616579
1865	2.613070
1866	2.532168
1867	2.567797
1868	2.567797
1869	2.567797
1870	2.578370
1871	2.639902
1872	2.645450
1873	2.597727
1874	2.649869
